Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0033036~macromolecule localization	62	17.079889807162534	0.0025582846338726107	ABCD3, ELAVL1, WASHC2A, SCAMP5, SIN3A, AP1S2, TMED5, GET4, VPS33A, CEP131, PAQR3, LEMD2, CLIP3, LATS1, NUP93, MMS22L, LSG1, FCHSD2, ALS2, PEX6, ATG4B, ATG4A, KDELR2, SCG3, FYTTD1, RAB5B, PXK, NECAB3, SLC43A3, GOSR1, AKAP8, DERL1, THY1, PIK3R1, TRAK1, NUP160, SYNGR1, SCFD1, TTC21B, STX6, SNX9, RAB6B, GPM6B, AKAIN1, UBL4A, BBS1, TOR1A, ANKRD27, SGTB, NEGR1, SEPTIN6, TVP23A, SNF8, PML, RABIF, TAOK2, RAB13, CHMP2B, NUP35, GOPC, COPG2, CNIH4	328	2532	19339	1.4437372365429815	0.999946255939351	0.2207271929499146	0.21900186314572037
GOTERM_BP_FAT	GO:0051252~regulation of RNA metabolic process	90	24.793388429752067	0.002584262136935097	DAZAP1, FASTKD2, EHMT2, RTKN2, WWC2, ZC3H8, CARF, ELAVL1, WDR43, PPP3CB, SIN3A, ZSCAN32, CWC22, ZNF724, WDR5, ZNF569, EP300, FEZF2, NCK1, ZNF441, ZNF19, TGIF2, ANKRD49, TBP, ZNF480, ZNF10, WDR75, ZNF75D, HCFC2, GTPBP1, DUSP6, SUPV3L1, ZNF519, TRAF6, PPIE, ZSCAN25, LRIF1, ZNF599, ZNF552, CREB5, ZNF197, ZNF394, ZBTB1, PIK3R1, ZNF8, FOXO3, TRAK1, CAMKK2, EXOSC7, NPAT, SCAF8, SERTAD2, EPCAM, TTC21B, SAP30L, ZNF506, ZNF107, RIPK1, BRD7, MTA3, SUZ12, YTHDF1, PHC1, NFYA, AUTS2, GTF2IRD2, PHF12, ZNF180, EIF2AK3, SNF8, CFLAR, INO80, ARID3B, ELL2, PML, RYBP, ZNF37A, NFIA, BRMS1L, CAPRIN2, ZNF615, LOC728743, LPIN2, SSBP3, INTS8, TRIM33, MBTPS2, EZH1, PHF19, FGFR1	328	3998	19339	1.3272718676411377	0.9999513683534048	0.2207271929499146	0.21900186314572037
GOTERM_BP_FAT	GO:0010256~endomembrane system organization	21	5.785123966942149	0.0025879947062913385	UBL4A, RAB5B, CUL7, TOR1A, PRRT2, CCDC136, EIF2AK3, SNF8, LEMD2, NUP93, SYNGR1, ALS2, COL6A1, CHMP2B, AP1S2, STX6, SNX9, TMEM38B, RAB6B, TMED5, GET4	328	589	19339	2.102152263033666	0.9999520618452038	0.2207271929499146	0.21900186314572037
GOTERM_BP_FAT	GO:0044087~regulation of cellular component biogenesis	32	8.81542699724518	0.0027264756096987376	TRAF3IP1, EHMT2, PHF23, ARHGEF10L, THY1, PIK3R1, CAMSAP2, SCFD1, EP300, SNX9, EPHB2, PAK3, GPM6B, NCK1, ASIC1, AKAIN1, PRRT2, ANKRD27, AUTS2, NEGR1, ST8SIA2, VPS33A, SNF8, CLIP3, LATS1, FCHSD2, ABITRAM, NAV3, CHMP2B, CDC42EP2, TMEM39A, FGFR1	328	1076	19339	1.7534681294768337	0.9999718652357292	0.2274828997831251	0.22570476351593027
GOTERM_BP_FAT	GO:0016073~snRNA metabolic process	6	1.6528925619834711	0.002951317850959144	EXOSC7, ZCCHC8, SNAPC3, ZC3H8, INTS8, ELL2	328	58	19339	6.0993481917577785	0.9999881585668668	0.24100335982938714	0.2391195399245196
GOTERM_BP_FAT	GO:0050775~positive regulation of dendrite morphogenesis	5	1.3774104683195594	0.003085568895958949	CDKL3, CUL7, ANKRD27, CAPRIN2, EPHB2	328	36	19339	8.188939701897018	0.9999929375700771	0.24671694630605093	0.2447884657460766
GOTERM_BP_FAT	GO:0010970~transport along microtubule	10	2.7548209366391188	0.0032443837754338304	CLIP3, KIFBP, TRAF3IP1, BBS12, TTC21B, CEP131, COPG2, TRAK1, BORCS7, BORCS5	328	177	19339	3.331094116025906	0.9999961682470515	0.25412132510438856	0.25213496769085764
GOTERM_BP_FAT	GO:0006508~proteolysis	37	10.192837465564738	0.0034289608891059295	CUL7, USP37, WDR26, UBA6, USP34, DERL1, UBE2Z, AMN1, HERC4, LACTB, RNF115, STAMBPL1, RNF19A, PBK, FEM1C, DCAF11, GET4, RSPRY1, UBL4A, APC2, ATE1, TOR1A, BFAR, SNF8, CFLAR, PML, KLHL42, CAPN10, CHMP2B, PCYOX1L, KCTD13, TPP2, ATG4B, ATG4A, TRIP12, MBTPS2, OTUD3	328	1327	19339	1.6439589574870879	0.9999981176070979	0.26320703784777116	0.26114966131430756
GOTERM_BP_FAT	GO:0006355~regulation of DNA-templated transcription	82	22.58953168044077	0.003671346584270968	EHMT2, RTKN2, WWC2, ZC3H8, CARF, WDR43, PPP3CB, SIN3A, ZSCAN32, ZNF724, WDR5, ZNF569, EP300, FEZF2, NCK1, ZNF441, ZNF19, TGIF2, ANKRD49, TBP, ZNF480, ZNF10, WDR75, ZNF75D, HCFC2, DUSP6, ZNF519, TRAF6, PPIE, ZSCAN25, LRIF1, ZNF599, ZNF552, CREB5, ZNF197, ZNF394, ZBTB1, PIK3R1, ZNF8, FOXO3, TRAK1, CAMKK2, NPAT, SCAF8, SERTAD2, EPCAM, TTC21B, SAP30L, ZNF506, ZNF107, RIPK1, BRD7, MTA3, SUZ12, PHC1, NFYA, AUTS2, GTF2IRD2, PHF12, ZNF180, EIF2AK3, SNF8, CFLAR, INO80, ARID3B, ELL2, PML, RYBP, ZNF37A, NFIA, BRMS1L, CAPRIN2, ZNF615, LOC728743, LPIN2, SSBP3, INTS8, TRIM33, MBTPS2, EZH1, PHF19, FGFR1	328	3618	19339	1.3363045881702598	0.9999992599569401	0.2714468402829099	0.2693250567476083
GOTERM_BP_FAT	GO:0044088~regulation of vacuole organization	6	1.6528925619834711	0.0036777581278559963	SCFD1, PPP3CB, EHMT2, PHF23, TMEM39A, EPHB2	328	61	19339	5.79938024790084	0.9999992780108476	0.2714468402829099	0.2693250567476083
GOTERM_BP_FAT	GO:0010770~positive regulation of cell morphogenesis	5	1.3774104683195594	0.00376574945891525	CDKL3, CUL7, ANKRD27, CAPRIN2, EPHB2	328	38	19339	7.757942875481386	0.9999994855811515	0.2726971023267307	0.27056554602923155
GOTERM_BP_FAT	GO:2001141~regulation of RNA biosynthetic process	82	22.58953168044077	0.004229158733441474	EHMT2, RTKN2, WWC2, ZC3H8, CARF, WDR43, PPP3CB, SIN3A, ZSCAN32, ZNF724, WDR5, ZNF569, EP300, FEZF2, NCK1, ZNF441, ZNF19, TGIF2, ANKRD49, TBP, ZNF480, ZNF10, WDR75, ZNF75D, HCFC2, DUSP6, ZNF519, TRAF6, PPIE, ZSCAN25, LRIF1, ZNF599, ZNF552, CREB5, ZNF197, ZNF394, ZBTB1, PIK3R1, ZNF8, FOXO3, TRAK1, CAMKK2, NPAT, SCAF8, SERTAD2, EPCAM, TTC21B, SAP30L, ZNF506, ZNF107, RIPK1, BRD7, MTA3, SUZ12, PHC1, NFYA, AUTS2, GTF2IRD2, PHF12, ZNF180, EIF2AK3, SNF8, CFLAR, INO80, ARID3B, ELL2, PML, RYBP, ZNF37A, NFIA, BRMS1L, CAPRIN2, ZNF615, LOC728743, LPIN2, SSBP3, INTS8, TRIM33, MBTPS2, EZH1, PHF19, FGFR1	328	3637	19339	1.3293236183667858	0.9999999137426974	0.3005835410916366	0.29823400846194686
GOTERM_BP_FAT	GO:0022607~cellular component assembly	64	17.63085399449036	0.004682831558144027	TRAF3IP1, FASTKD2, EHMT2, TXNDC15, ELAVL1, CLINT1, KIF15, CRKL, ALAD, AP1S2, PHACTR1, EPHB2, NCK1, TSPYL2, TBP, MIOS, ACAD9, CEP131, NUP93, RAD51C, ALS2, BBS12, TRAF6, COL6A1, MRTO4, CDH11, KCTD13, ATG4B, ATG4A, GEMIN6, ZBTB1, THY1, TAF1B, ERICH3, TTC21B, RIPK1, SNX9, GPM6B, ASIC1, AKAIN1, GABRA2, BBS1, CDT1, YTHDF1, SGTB, NEGR1, CCDC136, SEPTIN6, TDRD7, SNF8, CFLAR, INO80, REC8, PML, CLCN4, AGO3, NDUFAF4, TAOK2, RAB13, CHMP2B, MSRB2, RSRP1, SSBP3, FGFR1	328	2704	19339	1.395511617838072	0.9999999849955789	0.3267765003664868	0.32422222860749916
GOTERM_BP_FAT	GO:0000278~mitotic cell cycle	21	5.785123966942149	0.00564711653780656	CDKL3, WDHD1, CDT1, CUL7, USP37, AKAP8, SEPTIN6, INO80, PML, KIF15, EML4, LATS1, POLA1, TUBB6, NFIA, TAOK2, CHMP2B, PBK, SNX9, MTA3, MBTPS2	328	632	19339	1.959126080580426	0.9999999996364344	0.3870291655732425	0.3840039245708461
GOTERM_BP_FAT	GO:0048193~Golgi vesicle transport	13	3.581267217630854	0.005924844133110181	BBS1, GOSR1, TEX261, RABIF, SCFD1, RAB13, STX6, GOPC, KDELR2, COPG2, RAB6B, CNIH4, TMED5	328	305	19339	2.5130647740903638	0.9999999998755582	0.3917857901710435	0.3887233686741359
GOTERM_BP_FAT	GO:0006886~intracellular protein transport	20	5.5096418732782375	0.005970507053309798	RAB5B, PXK, VPS33A, CEP131, DERL1, SNF8, PIK3R1, ELAVL1, PML, CLIP3, NUP93, SCFD1, PEX6, AP1S2, STX6, NUP35, SNX9, COPG2, RAB6B, TMED5	328	592	19339	1.9919042518127883	0.9999999998956725	0.3917857901710435	0.3887233686741359
GOTERM_BP_FAT	GO:0007399~nervous system development	56	15.426997245179063	0.006022762277251581	DAZAP1, EHMT2, CRKL, PPP3CB, SIN3A, EP300, DIP2A, PHACTR1, EPHB2, FEZF2, BORCS7, APC2, CDKL3, TGIF2, MIOS, FRS2, LEMD2, ABITRAM, NAV3, ALS2, KIFBP, TRAF6, COL6A1, CDH11, NUMB, UBA6, CEP85L, THY1, FOXO3, TRAK1, CAMSAP2, MTHFD1L, ORC3, TTC21B, PAK3, RAB6B, GPM6B, NHEJ1, SUZ12, GABRA2, BBS1, TOR1A, ANKRD27, NEGR1, AUTS2, SRD5A1, ST8SIA2, CFLAR, CHERP, NFIA, TAOK2, RAB13, CCNYL1, SSBP3, EZH1, FGFR1	328	2322	19339	1.4219554211045988	0.9999999999147345	0.3917857901710435	0.3887233686741359
GOTERM_BP_FAT	GO:0006275~regulation of DNA replication	8	2.203856749311295	0.006398728132710729	TSPYL2, CDT1, USP37, EHMT2, ORC3, KCTD13, INO80, FGFR1	328	129	19339	3.656456797126111	0.9999999999800387	0.40930530955572964	0.4061059454893743
GOTERM_BP_FAT	GO:0032869~cellular response to insulin stimulus	10	2.7548209366391188	0.006922616304355816	SRD5A1, CAPN10, RAB13, COL6A1, GRB10, CFLAR, PIK3R1, EPHB2, LPIN2, FGFR1	328	199	19339	2.962832454957715	0.999999999997363	0.4355573996084856	0.4321528342129008
GOTERM_BP_FAT	GO:0006888~endoplasmic reticulum to Golgi vesicle-mediated transport	8	2.203856749311295	0.007230714458292017	SCFD1, GOSR1, GOPC, KDELR2, TEX261, COPG2, TMED5, CNIH4	328	132	19339	3.573355506282336	0.9999999999991985	0.44760454985362524	0.44410581705122587
GOTERM_BP_FAT	GO:0051493~regulation of cytoskeleton organization	19	5.234159779614325	0.007357070824661012	APC2, TRAF3IP1, ARHGEF10L, PIK3R1, WASHC2A, CAMSAP2, CLIP3, LATS1, FCHSD2, ABITRAM, NAV3, CAPN10, TAOK2, CHMP2B, CDC42EP2, SNX9, PAK3, GPM6B, NCK1	328	561	19339	1.996875135863658	0.9999999999995083	0.44819742579442795	0.44469405873506557
GOTERM_BP_FAT	GO:0031399~regulation of protein modification process	32	8.81542699724518	0.007973572787739264	TRAF3IP1, EHMT2, PHF23, DERL1, THY1, CAMKK2, CRKL, SPRED2, SPRED1, PBK, WDR5, EP300, DIP2A, RIPK1, SNX9, EPHB2, NCK1, TSPYL2, PAQR3, EIF2AK3, P3H1, DUSP6, PML, CLIP3, LATS1, KITLG, ALS2, TRAF6, TAOK2, CCNYL1, TAB1, FGFR1	328	1160	19339	1.626492851135408	0.9999999999999547	0.478165193114739	0.47442758087048625
GOTERM_BP_FAT	GO:0050773~regulation of dendrite development	7	1.9283746556473829	0.00810493766234193	CDKL3, CUL7, ANKRD27, CAPRIN2, EPHB2, CAMSAP2, CRKL	328	103	19339	4.007015155103008	0.9999999999999727	0.4785653961241282	0.4748246556645857
GOTERM_BP_FAT	GO:0033043~regulation of organelle organization	33	9.090909090909092	0.008405053929620335	CUL7, TRAF3IP1, EHMT2, PHF23, ARHGEF10L, PIK3R1, WASHC2A, CAMSAP2, SCFD1, PPP3CB, EP300, SNX9, EPHB2, PAK3, BRD7, GPM6B, NCK1, APC2, PRRT2, ANKRD27, INO80, PML, CLIP3, LATS1, FCHSD2, ABITRAM, NAV3, CAPN10, TAOK2, CHMP2B, CDC42EP2, TMEM39A, FGFR1	328	1212	19339	1.6053564960154552	0.9999999999999915	0.48876662093761886	0.4849461418787005
GOTERM_BP_FAT	GO:2000785~regulation of autophagosome assembly	5	1.3774104683195594	0.009352239518669656	SCFD1, EHMT2, PHF23, TMEM39A, EPHB2	328	49	19339	6.016363862618218	0.9999999999999998	0.5357297801888677	0.531542210255135
GOTERM_BP_FAT	GO:0043254~regulation of protein-containing complex assembly	16	4.40771349862259	0.00950676449036083	ANKRD27, PRRT2, TRAF3IP1, VPS33A, CAMSAP2, CLIP3, LATS1, FCHSD2, ABITRAM, NAV3, CDC42EP2, EP300, SNX9, PAK3, AKAIN1, NCK1	328	447	19339	2.1104381513613797	0.9999999999999999	0.5365729722647774	0.5323788114602064
GOTERM_BP_FAT	GO:0045935~positive regulation of nucleobase-containing compound metabolic process	52	14.325068870523417	0.009949705299075833	DAZAP1, ZC3H8, CARF, ELAVL1, WDR43, PPP3CB, WDR5, EP300, FEZF2, NCK1, ANKRD49, TBP, WDR75, HCFC2, GTPBP1, SUPV3L1, TRAF6, KCTD13, CREB5, ZNF197, PIK3R1, FOXO3, CAMKK2, EXOSC7, NPAT, SCAF8, SERTAD2, EPCAM, PMS2, ZNF107, RIPK1, BRD7, MTA3, CDT1, YTHDF1, NFYA, AUTS2, MGMT, EIF2AK3, INO80, ARID3B, ELL2, PML, RYBP, NFIA, CAPRIN2, ZNF615, LPIN2, SSBP3, MBTPS2, EZH1, FGFR1	328	2176	19339	1.408979331061693	1.0	0.5460417399332368	0.5417735658326643
GOTERM_BP_FAT	GO:0030705~cytoskeleton-dependent intracellular transport	10	2.7548209366391188	0.009959072901335742	CLIP3, KIFBP, TRAF3IP1, BBS12, TTC21B, CEP131, COPG2, TRAK1, BORCS7, BORCS5	328	211	19339	2.7943301352444805	1.0	0.5460417399332368	0.5417735658326643
GOTERM_BP_FAT	GO:0032271~regulation of protein polymerization	10	2.7548209366391188	0.010557100518596957	LATS1, CLIP3, FCHSD2, ABITRAM, NAV3, CDC42EP2, SNX9, PAK3, NCK1, CAMSAP2	328	213	19339	2.7680922935989924	1.0	0.5706781942306355	0.5662174475326368
GOTERM_BP_FAT	GO:0042326~negative regulation of phosphorylation	12	3.3057851239669422	0.0109755119899806	LATS1, SPRED2, SPRED1, TRAF3IP1, PAQR3, PBK, GRB10, THY1, EPHB2, DUSP6, NCK1, CRKL	328	291	19339	2.4313552929343727	1.0	0.5791430624100014	0.5746161494677658
GOTERM_BP_FAT	GO:0061351~neural precursor cell proliferation	7	1.9283746556473829	0.011015488159439838	BBS1, MIOS, NFIA, ORC3, NUMB, FRS2, FGFR1	328	110	19339	3.7520232815964527	1.0	0.5791430624100014	0.5746161494677658
GOTERM_BP_FAT	GO:1902903~regulation of supramolecular fiber organization	15	4.132231404958678	0.011914853496891233	APC2, ARHGEF10L, PIK3R1, WASHC2A, CAMSAP2, CLIP3, LATS1, FCHSD2, ABITRAM, NAV3, COL6A1, CDC42EP2, SNX9, PAK3, NCK1	328	417	19339	2.1208764695560625	1.0	0.6174238342622539	0.6125976969438933
GOTERM_BP_FAT	GO:0048009~insulin-like growth factor receptor signaling pathway	6	1.6528925619834711	0.012065343295901261	COL6A1, GRB10, EIF2AK3, PIK3R1, EPHB2, FGFR1	328	81	19339	4.36743450767841	1.0	0.6174238342622539	0.6125976969438933
GOTERM_BP_FAT	GO:0009056~catabolic process	50	13.774104683195592	0.012281390025497742	ABCD3, ADPGK, PHF23, UBE2Z, HERC4, RNF115, RNF19A, PBK, GET4, RSPRY1, APC2, VPS33A, KLHL42, SUPV3L1, NEIL2, TRAF6, COL6A1, MRTO4, KCTD13, ATG4B, ATG4A, ZCCHC8, CUL7, WDR26, UBA6, DERL1, EXOSC7, AMN1, RIPK1, FEM1C, DCAF11, ARSB, UBL4A, ATE1, TOR1A, SRD5A1, SRD5A3, PYM1, NAGA, BFAR, SNF8, PML, AGO3, ABHD17B, GLB1, CHMP2B, PCYOX1L, TMEM39A, TRIP12, LPIN2	328	2099	19339	1.4044870379623282	1.0	0.620210196287636	0.615362279172308
GOTERM_BP_FAT	GO:0090311~regulation of protein deacetylation	4	1.1019283746556474	0.012643442959741841	SPRED2, SPRED1, WDR5, EP300	328	29	19339	8.13246425567704	1.0	0.6237236503260823	0.6188482700473479
GOTERM_BP_FAT	GO:0043242~negative regulation of protein-containing complex disassembly	6	1.6528925619834711	0.012675988724709333	APC2, SCAF8, NAV3, PHF23, TMEM39A, CAMSAP2	328	82	19339	4.314173111243307	1.0	0.6237236503260823	0.6188482700473479
GOTERM_BP_FAT	GO:1903844~regulation of cellular response to transforming growth factor beta stimulus	9	2.479338842975207	0.013632062402031664	LATS1, SPRED2, SPRED1, SIN3A, SAP30L, BRMS1L, EP300, CFLAR, TRIM33	328	185	19339	2.8683421226104158	1.0	0.6554085837231504	0.6502855359087433
GOTERM_BP_FAT	GO:0060996~dendritic spine development	4	1.1019283746556474	0.013875574705994459	UBA6, DIP2A, EPHB2, PAK3	328	30	19339	7.861382113821138	1.0	0.6554085837231504	0.6502855359087433
GOTERM_BP_FAT	GO:0099111~microtubule-based transport	10	2.7548209366391188	0.013931745860583962	CLIP3, KIFBP, TRAF3IP1, BBS12, TTC21B, CEP131, COPG2, TRAK1, BORCS7, BORCS5	328	223	19339	2.6439625943344636	1.0	0.6554085837231504	0.6502855359087433
GOTERM_BP_FAT	GO:0051036~regulation of endosome size	3	0.8264462809917356	0.014173765619859688	ALS2, BORCS7, BORCS5	328	11	19339	16.080099778270508	1.0	0.6554085837231504	0.6502855359087433
GOTERM_BP_FAT	GO:0042795~snRNA transcription by RNA polymerase II	3	0.8264462809917356	0.014173765619859688	SNAPC3, ZC3H8, ELL2	328	11	19339	16.080099778270508	1.0	0.6554085837231504	0.6502855359087433
GOTERM_BP_FAT	GO:0006974~DNA damage response	24	6.6115702479338845	0.014880019992937473	WDHD1, UBA6, MGMT, ZBTB1, PIK3R1, CIP2A, INO80, FOXO3, PALB2, FAAP20, REC8, PML, POLA1, MMS22L, RAD51C, NEIL2, WNK2, TRAF6, TAOK2, EP300, PMS2, TRIP12, MBTPS2, NHEJ1	328	833	19339	1.698738031798085	1.0	0.6725680589486047	0.6673108828755305
GOTERM_BP_FAT	GO:0051254~positive regulation of RNA metabolic process	47	12.947658402203857	0.014895332207043093	DAZAP1, ZNF197, ZC3H8, PIK3R1, FOXO3, ELAVL1, CARF, WDR43, CAMKK2, EXOSC7, NPAT, PPP3CB, SCAF8, SERTAD2, EPCAM, WDR5, ZNF107, EP300, RIPK1, FEZF2, BRD7, MTA3, NCK1, YTHDF1, ANKRD49, TBP, NFYA, AUTS2, EIF2AK3, WDR75, INO80, ARID3B, HCFC2, ELL2, GTPBP1, PML, SUPV3L1, RYBP, NFIA, TRAF6, ZNF615, CAPRIN2, SSBP3, LPIN2, MBTPS2, EZH1, CREB5	328	1969	19339	1.4073830345972327	1.0	0.6725680589486047	0.6673108828755305
GOTERM_BP_FAT	GO:0099175~regulation of postsynapse organization	8	2.203856749311295	0.015452518626401287	LATS1, ABHD17B, CHMP2B, CAPRIN2, EPHB2, PAK3, FGFR1, ASIC1	328	153	19339	3.0828949465965247	1.0	0.6896135638154435	0.6842231503411175
GOTERM_BP_FAT	GO:0051246~regulation of protein metabolic process	50	13.774104683195592	0.0170447416554788	DAZAP1, TRAF3IP1, FASTKD2, EHMT2, PHF23, ELAVL1, CRKL, ALAD, SPRED2, SPRED1, MTG1, RNF19A, PBK, WDR5, EP300, DIP2A, EPHB2, NCK1, TSPYL2, PAQR3, P3H1, DUSP6, CLIP3, LATS1, ALS2, TRAF6, PXYLP1, NECAB3, DERL1, THY1, FOXO3, CAMKK2, RIPK1, SNX9, EEFSEC, YTHDF1, PYM1, EIF2AK3, AZIN2, SNF8, PML, KITLG, RYBP, AGO3, TAOK2, CAPRIN2, CCNYL1, TAB1, RECK, FGFR1	328	2138	19339	1.3788673024709668	1.0	0.7519277985485934	0.7460503014260146
GOTERM_BP_FAT	GO:0001933~negative regulation of protein phosphorylation	11	3.0303030303030303	0.01741506453131468	LATS1, SPRED2, SPRED1, TRAF3IP1, PAQR3, PBK, THY1, EPHB2, DUSP6, NCK1, CRKL	328	271	19339	2.3932251822518227	1.0	0.7522386145075394	0.7463586878699087
GOTERM_BP_FAT	GO:0048812~neuron projection morphogenesis	17	4.683195592286501	0.017443782358304065	CDKL3, ANKRD27, AUTS2, NEGR1, ST8SIA2, TRAK1, PPP3CB, ABITRAM, ALS2, KIFBP, TAOK2, CDH11, NUMB, DIP2A, PHACTR1, EPHB2, PAK3	328	525	19339	1.909192799070848	1.0	0.7522386145075394	0.7463586878699087
GOTERM_BP_FAT	GO:0051129~negative regulation of cellular component organization	22	6.0606060606060606	0.01789247571309065	APC2, CDKL3, ANKRD27, PRRT2, TRAF3IP1, EHMT2, PHF23, PAQR3, CFLAR, PIK3R1, THY1, PML, CAMSAP2, SCAMP5, CLIP3, SCAF8, SCFD1, NAV3, EP300, TMEM39A, EPHB2, AKAIN1	328	755	19339	1.7180503957357454	1.0	0.7578379084765907	0.7519142145593688
GOTERM_BP_FAT	GO:1901798~positive regulation of signal transduction by p53 class mediator	4	1.1019283746556474	0.017968538215573152	SPRED2, SPRED1, EEF1E1, PML	328	33	19339	7.146711012564672	1.0	0.7578379084765907	0.7519142145593688
GOTERM_BP_FAT	GO:0120039~plasma membrane bounded cell projection morphogenesis	17	4.683195592286501	0.01859128396350352	CDKL3, ANKRD27, AUTS2, NEGR1, ST8SIA2, TRAK1, PPP3CB, ABITRAM, ALS2, KIFBP, TAOK2, CDH11, NUMB, DIP2A, PHACTR1, EPHB2, PAK3	328	530	19339	1.8911815462494248	1.0	0.775579867955723	0.7695174927502326
GOTERM_BP_FAT	GO:0034976~response to endoplasmic reticulum stress	10	2.7548209366391188	0.019858746030755006	SCAMP5, BBS1, TOR1A, DERL1, EIF2AK3, PIK3R1, MBTPS2, PML, NCK1, GET4	328	237	19339	2.487779149943398	1.0	0.8195469598498678	0.8131409127431727
GOTERM_BP_FAT	GO:0048858~cell projection morphogenesis	17	4.683195592286501	0.021263129500251682	CDKL3, ANKRD27, AUTS2, NEGR1, ST8SIA2, TRAK1, PPP3CB, ABITRAM, ALS2, KIFBP, TAOK2, CDH11, NUMB, DIP2A, PHACTR1, EPHB2, PAK3	328	538	19339	1.8630598875691358	1.0	0.8681690534251698	0.861382948265515
GOTERM_BP_FAT	GO:0033554~cellular response to stress	41	11.294765840220386	0.022183387753266462	UBA6, EHMT2, DERL1, ZBTB1, ARHGEF10L, PIK3R1, FOXO3, FAAP20, CAMKK2, SCAMP5, SIN3A, PBK, PMS2, EP300, RIPK1, PAK3, NHEJ1, NCK1, GET4, BBS1, WDHD1, TOR1A, MIOS, MGMT, SRD5A1, EIF2AK3, CFLAR, INO80, CIP2A, PALB2, REC8, PML, MMS22L, POLA1, RAD51C, NEIL2, TRAF6, WNK2, TAOK2, TRIP12, MBTPS2	328	1708	19339	1.4153249414519906	1.0	0.8705499408176737	0.8637452252823609
GOTERM_BP_FAT	GO:0032886~regulation of microtubule-based process	11	3.0303030303030303	0.022235108636249792	APC2, CLIP3, BBS1, NAV3, TRAF3IP1, TTC21B, CEP131, CHMP2B, KLHL42, CAMSAP2, BORCS5	328	282	19339	2.2998724269157584	1.0	0.8705499408176737	0.8637452252823609
GOTERM_BP_FAT	GO:0035022~positive regulation of Rac protein signal transduction	3	0.8264462809917356	0.022682385117709057	AUTS2, ALS2, CRKL	328	14	19339	12.634364111498257	1.0	0.8705499408176737	0.8637452252823609
GOTERM_BP_FAT	GO:0033262~regulation of nuclear cell cycle DNA replication	3	0.8264462809917356	0.022682385117709057	CDT1, INO80, FGFR1	328	14	19339	12.634364111498257	1.0	0.8705499408176737	0.8637452252823609
GOTERM_BP_FAT	GO:2000105~positive regulation of DNA-templated DNA replication	3	0.8264462809917356	0.022682385117709057	CDT1, INO80, FGFR1	328	14	19339	12.634364111498257	1.0	0.8705499408176737	0.8637452252823609
GOTERM_BP_FAT	GO:0035542~regulation of SNARE complex assembly	3	0.8264462809917356	0.022682385117709057	PRRT2, ANKRD27, VPS33A	328	14	19339	12.634364111498257	1.0	0.8705499408176737	0.8637452252823609
GOTERM_BP_FAT	GO:0032956~regulation of actin cytoskeleton organization	13	3.581267217630854	0.02318067330118026	ARHGEF10L, PIK3R1, WASHC2A, LATS1, FCHSD2, ABITRAM, CAPN10, TAOK2, CDC42EP2, SNX9, PAK3, GPM6B, NCK1	328	369	19339	2.0771944609690003	1.0	0.8770440815716015	0.8701886041231524
GOTERM_BP_FAT	GO:0080135~regulation of cellular response to stress	17	4.683195592286501	0.023308623324727294	MGMT, PAQR3, EIF2AK3, BFAR, PIK3R1, INO80, THY1, PML, SPRED2, SPRED1, TAOK2, PBK, EP300, EEF1E1, BRD7, MBTPS2, NCK1	328	544	19339	1.842511432926829	1.0	0.8770440815716015	0.8701886041231524
GOTERM_BP_FAT	GO:1903047~mitotic cell cycle process	17	4.683195592286501	0.023664305756627594	CDT1, CUL7, USP37, AKAP8, SEPTIN6, INO80, PML, KIF15, EML4, LATS1, POLA1, NFIA, TAOK2, CHMP2B, SNX9, MTA3, MBTPS2	328	545	19339	1.8391306780040275	1.0	0.881782577611036	0.8748900613712415
GOTERM_BP_FAT	GO:0010507~negative regulation of autophagy	6	1.6528925619834711	0.024455451855510672	SCFD1, EHMT2, PHF23, EP300, MTMR9, TMEM39A	328	97	19339	3.6470329394015586	1.0	0.9025002328985573	0.8954457756325446
GOTERM_BP_FAT	GO:0021761~limbic system development	7	1.9283746556473829	0.024844080107093998	BBS1, UBA6, SRD5A1, FEZF2, EZH1, FGFR1, CRKL	328	132	19339	3.126686067997044	1.0	0.9081102804859691	0.9010119718839423
GOTERM_BP_FAT	GO:0048814~regulation of dendrite morphogenesis	5	1.3774104683195594	0.025484749998900286	CDKL3, CUL7, ANKRD27, CAPRIN2, EPHB2	328	66	19339	4.4666943828529195	1.0	0.9092815630826631	0.9021740990669048
GOTERM_BP_FAT	GO:0051049~regulation of transport	41	11.294765840220386	0.025580468539240217	RAB5B, PXK, THY1, PIK3R1, SCAMP5, SCFD1, PPP3CB, CNST, TTC21B, GRB10, EP300, RIPK1, SNX9, EPHB2, TMEM38B, GPM6B, BORCS5, ASIC1, NUS1, GABBR1, TOR1A, PRRT2, ANKRD27, NEGR1, CEP131, AZIN2, P3H1, SNF8, PML, SLC9B2, CLIP3, DISP3, VSNL1, CAPN10, DNAJC5, WNK2, RAB13, NUMB, GOPC, GNB5, FGFR1	328	1726	19339	1.4005648899188876	1.0	0.9092815630826631	0.9021740990669048
