Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0019538~protein metabolic process	92	21.3953488372093	0.011814508348205124	DPP10, DET1, MTFMT, SERPINE2, CCNF, POMT1, UFSP2, FBXO21, MED18, TRIOBP, PPP3CA, SLK, PPP3CC, CDC23, SENP5, TRIM4, MAN1A2, CASP3, NARS2, CPNE1, PGM3, DENR, SEPHS1, JAK1, LRRC47, MED1, COG7, CCDC115, VPS33B, MSL2, MRPS18A, ZFP91, ADAM10, SIRT5, P3H4, ESCO2, FBXO11, PIAS2, TOM1L1, ADAM17, DNAJC1, ASPH, MMP15, USP40, RAF1, RNF34, CTBP1, MINDY2, MRPS33, B3GLCT, ZDHHC22, HDAC9, ANAPC10, CIAO1, CLN5, MTM1, MAPK9, FUT8, RIC8B, DNPEP, HECTD3, NNAT, DPH5, EMC4, TASP1, PSMF1, DCAF10, AGA, RNF130, SNX5, ABCF1, CDK17, RIC3, PTPRN2, ST8SIA1, KLHL28, DHCR24, STAM, WARS1, FBXO30, KLHL20, ATAT1, UBE2W, DLG1, KLHL5, DOLPP1, RFWD3, MKRN1, STT3A, PTPN2, ASB1, TAF1	398	3548	19339	1.2599553573957727	1.0	0.8829555043161457	0.8810936018937358
GOTERM_BP_FAT	GO:0002262~myeloid cell homeostasis	9	2.0930232558139537	0.0119510753578905	SLC25A38, RB1, FAM210B, STAT5B, MED1, BRD1, CASP3, NF1, PTPN2	398	149	19339	2.9349937607500594	1.0	0.8829555043161457	0.8810936018937358
GOTERM_BP_FAT	GO:0034101~erythrocyte homeostasis	8	1.8604651162790697	0.011967080719434508	SLC25A38, RB1, FAM210B, STAT5B, MED1, BRD1, CASP3, PTPN2	398	120	19339	3.239363484087102	1.0	0.8829555043161457	0.8810936018937358
GOTERM_BP_FAT	GO:0120036~plasma membrane bounded cell projection organization	38	8.837209302325581	0.01197649419002985	RB1, CYFIP1, NCKAP1, BTG2, B3GLCT, TRIOBP, PTPDC1, DNALI1, CDC42, RO60, PPP3CA, CASP3, ALKBH1, TRIM46, CPNE1, POC1B, APBB2, SRGAP2, NEO1, RAB8A, PLXNA3, OFD1, SEMA6A, SCLT1, CPLANE1, MYO9B, BAIAP2, MTSS1, GPRIN3, ATAT1, EHD1, ADAM17, SLC9A6, PALLD, WDPCP, CNTN4, SOS1, LRP12	398	1224	19339	1.508527112687621	1.0	0.8829555043161457	0.8810936018937358
GOTERM_BP_FAT	GO:0060021~roof of mouth development	7	1.627906976744186	0.012294355222696311	DLG1, ASPH, SATB2, B3GLCT, WDPCP, CPLANE1, SOS1	398	93	19339	3.657345869130599	1.0	0.8829555043161457	0.8810936018937358
GOTERM_BP_FAT	GO:0007264~small GTPase-mediated signal transduction	13	3.0232558139534884	0.012355913788218435	RB1, NCKAP1, CYFIP1, ARHGEF18, MYO9B, DHCR24, RAB33B, RAB21, CDC42, PDPN, NF1, RAF1, SOS1	398	277	19339	2.2804183371732307	1.0	0.8829555043161457	0.8810936018937358
GOTERM_BP_FAT	GO:0062237~protein localization to postsynapse	5	1.1627906976744187	0.012437240843668252	SNAP47, DLG1, LRRC7, CLSTN1, RAB8A	398	44	19339	5.521642302421197	1.0	0.8829555043161457	0.8810936018937358
GOTERM_BP_FAT	GO:0007399~nervous system development	64	14.883720930232558	0.012590904013282521	RB1, CYFIP1, NCKAP1, BTG2, NRSN1, SERPINE2, MYT1L, MSI2, BMI1, TRIOBP, PPP3CA, ALKBH1, CASP3, CPNE1, BMERB1, NEO1, RAB8A, CDON, BRD2, MED1, SEMA6A, NRG1, CIT, GPRIN3, BCAN, ADAM17, SLC9A6, PALLD, NUP50, SCN8A, WDPCP, RAF1, SOS1, STXBP3, SATB2, B3GLCT, HDAC9, TMEM163, CLN5, CDC42, NNAT, TRIM46, SMN2, APBB2, PCDHA3, SRGAP2, PLXNA3, GLMN, STAT3, SCLT1, MACO1, CPLANE1, BAIAP2, ARCN1, EHD1, ATAT1, DLG1, ACER3, NF1, TACC3, CNTN4, LRP12, GSDME, TAF1	398	2322	19339	1.3392717246871741	1.0	0.8829555043161457	0.8810936018937358
GOTERM_BP_FAT	GO:0042982~amyloid precursor protein metabolic process	4	0.9302325581395349	0.012619560863000206	ADAM17, DLG1, ADAM10, DHCR24	398	24	19339	8.098408710217756	1.0	0.8829555043161457	0.8810936018937358
GOTERM_BP_FAT	GO:0048699~generation of neurons	38	8.837209302325581	0.013132495860792877	RB1, CYFIP1, NCKAP1, BTG2, MYT1L, SATB2, HDAC9, TRIOBP, CLN5, CDC42, PPP3CA, CASP3, ALKBH1, TRIM46, CPNE1, APBB2, SRGAP2, NEO1, RAB8A, PLXNA3, CDON, SEMA6A, STAT3, SCLT1, BAIAP2, CIT, GPRIN3, ATAT1, EHD1, ADAM17, SLC9A6, PALLD, NF1, WDPCP, CNTN4, SOS1, LRP12, GSDME	398	1231	19339	1.4999489731353763	1.0	0.9040240699010323	0.9021177398567235
GOTERM_BP_FAT	GO:0040008~regulation of growth	23	5.348837209302325	0.01364264554329146	RB1, MEG3, ITSN2, FTO, CYFIP1, STAT5B, SEMA6A, SERPINE2, CLSTN1, STAT3, NAIF1, ADAM10, NRG1, CGRRF1, ADIPOR1, MTM1, RAB21, CDC42, ADAM17, TRIM46, LRP12, VGLL4, PLXNA3	398	641	19339	1.743495166942356	1.0	0.9130540278932958	0.9111286562318527
GOTERM_BP_FAT	GO:0009200~deoxyribonucleoside triphosphate metabolic process	3	0.6976744186046512	0.013755353182185457	ADK, NUDT16, SAMHD1	398	9	19339	16.19681742043551	1.0	0.9130540278932958	0.9111286562318527
GOTERM_BP_FAT	GO:0061024~membrane organization	27	6.279069767441861	0.013905461999312144	SLC35F6, SNAP47, SLC66A2, NAXE, NAIF1, CDC42, FCHO2, BNIP1, EMC4, AP3S1, ATP9B, RAB8A, TRMT10B, EXOC7, BROX, MTX3, VPS33B, SCLT1, DHCR24, STAM, BAIAP2, MTSS1, ARFGAP2, TIMM10B, DLG1, KIF20A, SEC24C	398	797	19339	1.6461006412236843	1.0	0.9130540278932958	0.9111286562318527
GOTERM_BP_FAT	GO:0030030~cell projection organization	39	9.069767441860465	0.014234040997401595	RB1, CYFIP1, NCKAP1, BTG2, B3GLCT, TRIOBP, PTPDC1, DNALI1, AK9, CDC42, RO60, PPP3CA, CASP3, ALKBH1, TRIM46, CPNE1, POC1B, APBB2, SRGAP2, NEO1, RAB8A, PLXNA3, OFD1, SEMA6A, SCLT1, CPLANE1, MYO9B, BAIAP2, MTSS1, GPRIN3, ATAT1, EHD1, ADAM17, SLC9A6, PALLD, WDPCP, CNTN4, SOS1, LRP12	398	1280	19339	1.4804903423366833	1.0	0.9204679844986365	0.9185269789080818
GOTERM_BP_FAT	GO:0030308~negative regulation of cell growth	10	2.3255813953488373	0.014910417548030828	RB1, MEG3, SEMA6A, SERPINE2, TRIM46, NAIF1, ADIPOR1, CGRRF1, VGLL4, PLXNA3	398	186	19339	2.6123899065218565	1.0	0.9470403220975141	0.9450432829928098
GOTERM_BP_FAT	GO:0033363~secretory granule organization	6	1.3953488372093024	0.015310633136065715	MFSD14A, SERPINE2, CHN2, VPS33B, POC1B, AP3S1	398	71	19339	4.106235402363932	1.0	0.9470403220975141	0.9450432829928098
GOTERM_BP_FAT	GO:0048488~synaptic vesicle endocytosis	6	1.3953488372093024	0.015310633136065715	ITSN2, SGIP1, CTBP1, FCHO2, AP3S1, REPS1	398	71	19339	4.106235402363932	1.0	0.9470403220975141	0.9450432829928098
GOTERM_BP_FAT	GO:0022607~cellular component assembly	72	16.74418604651163	0.016317205746087554	ISY1, CYFIP1, DET1, NCKAP1, CELF2, HMGB2, KIF11, PWP2, PTPDC1, MED18, DNALI1, COIL, RO60, PLS3, NEFM, DENR, AP3S1, APPL2, RAB8A, OFD1, BRD2, MED1, CCDC115, BROX, VPS33B, ADAM10, NRG1, P3H4, MTSS1, RAB33B, INCENP, WDPCP, RAF1, TLN1, KCTD15, ITGB3BP, COX19, SNAP47, NIP7, B3GLCT, CDCA8, SAMHD1, PET117, CIAO1, MTM1, CDC42, HMBOX1, INPP5F, CHN2, FCHO2, SMN2, POC1B, SRGAP2, EPS15, PLXNA3, RIC3, CPSF6, SCLT1, RANBP9, CPLANE1, STAM, BAIAP2, MLH3, MFSD14A, RAD52, EHD1, ATAT1, DLG1, TUBGCP5, TRIP13, CDS2, TAF1	398	2704	19339	1.2938286105081622	1.0	0.9948833446328811	0.9927854181798127
GOTERM_BP_FAT	GO:0009056~catabolic process	58	13.488372093023257	0.016947758973256948	FEN1, MTRR, SERPINE2, HIBADH, CCNF, DIS3L, GDE1, FBXO21, MCEE, CDC23, ALDH2, MAN1A2, CASP3, NUDT19, PGM2, MTREX, NUDT16, RAB8A, PLA2G12A, CCDC115, GPT2, ADAM10, FBXO11, RAB33B, TOM1L1, HADHB, MMP15, PCCB, ACOX3, RNF34, PON2, TMEM74, SAMHD1, ANAPC10, CLN5, MTM1, BCL2L13, RIDA, FUT8, INPP5F, HECTD3, PSMF1, RNF130, SNX5, KLHL28, STAM, KLHL20, UBE2W, AMACR, KLHL5, GNPDA2, ACER3, NF1, CRYL1, RETREG2, RETREG1, ASB1, TAF1	398	2099	19339	1.3426613773967502	1.0	0.9980256662463141	0.9959211135292998
GOTERM_BP_FAT	GO:0070669~response to interleukin-2	3	0.6976744186046512	0.01696282903989618	STAT5B, STAT3, JAK1	398	10	19339	14.577135678391958	1.0	0.9980256662463141	0.9959211135292998
GOTERM_BP_FAT	GO:0035418~protein localization to synapse	6	1.3953488372093024	0.017091067181987316	SNAP47, DLG1, LRRC7, CLSTN1, BAIAP2, RAB8A	398	73	19339	3.993735802299167	1.0	0.9980256662463141	0.9959211135292998
GOTERM_BP_FAT	GO:0006897~endocytosis	20	4.651162790697675	0.017304100117672735	ITSN2, CTBP1, SGIP1, VPS33B, MLC1, EHBP1, RAB22A, CDC42, EHD1, NECAP1, INPP5F, FCHO2, AP3S1, RAB11FIP2, EPS15, ATP9B, LRP12, SNX5, CSNK1G1, REPS1	398	543	19339	1.7897035823685647	1.0	0.9980256662463141	0.9959211135292998
GOTERM_BP_FAT	GO:0008089~anterograde axonal transport	5	1.1627906976744187	0.017927437722059833	RAB21, TRIM46, KIF1B, AP3S1, ARL8A	398	49	19339	4.958209414419034	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0006281~DNA repair	20	4.651162790697675	0.01828107631517477	FTO, GTF2H2C_2, BTG2, FEN1, HMGB2, GTF2H1, ESCO2, PDS5B, SAMHD1, MLH3, RAD52, UBE2W, MSH3, ALKBH1, RFWD3, TDP1, PWWP3A, RAD17, TRIP13, ATRIP	398	546	19339	1.7798700462017045	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0140238~presynaptic endocytosis	6	1.3953488372093024	0.01900363523621014	ITSN2, SGIP1, CTBP1, FCHO2, AP3S1, REPS1	398	75	19339	3.8872361809045226	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0046037~GMP metabolic process	4	0.9302325581395349	0.01923320076689343	DLG1, PPAT, GMPS, ADK	398	28	19339	6.941493180186648	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0060322~head development	27	6.279069767441861	0.019295644545438452	BTG2, SERPINE2, STXBP3, B3GLCT, BMI1, CLN5, CDC42, CASP3, NNAT, BMERB1, SRGAP2, PLXNA3, CDON, MED1, NRG1, CPLANE1, MACO1, ARCN1, ATAT1, BCAN, ASPH, NF1, TACC3, CNTN4, RAF1, SOS1, TAF1	398	820	19339	1.5999295256771664	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0006913~nucleocytoplasmic transport	12	2.7906976744186047	0.019477923801581955	IPO13, PPP3CA, MED1, SEH1L, NUP50, STRADB, STAT3, NF1, NUP54, NMD3, APPL2, KPNA1	398	261	19339	2.234043782129036	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0051169~nuclear transport	12	2.7906976744186047	0.01995162379941797	IPO13, PPP3CA, MED1, SEH1L, NUP50, STRADB, STAT3, NF1, NUP54, NMD3, APPL2, KPNA1	398	262	19339	2.2255168974644213	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0060397~growth hormone receptor signaling pathway via JAK-STAT	3	0.6976744186046512	0.02045386139089504	STAT5B, STAT3, JAK1	398	11	19339	13.251941525810873	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0055086~nucleobase-containing small molecule metabolic process	22	5.116279069767442	0.020482918034626083	NAXE, ELOVL2, GMPS, ADK, KCNAB2, SAMHD1, NADSYN1, AK9, BCL2L13, FUT8, DLG1, MCEE, TP53I3, GNPDA2, PPAT, NUDT19, PGM3, PGM2, DLAT, MMUT, NT5C1B-RDH14, NUDT16	398	629	19339	1.699507074322327	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0032467~positive regulation of cytokinesis	5	1.1627906976744187	0.020484394591825907	CDC42, EXOC7, INCENP, CDCA8, CIT	398	51	19339	4.763769829539856	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0051960~regulation of nervous system development	18	4.186046511627907	0.020759701289420042	RB1, CYFIP1, BTG2, SEMA6A, SERPINE2, CLSTN1, HMGB2, BAIAP2, RAB21, BCAN, PPP3CA, DLG1, LRRTM3, TRIM46, NF1, APPL2, PLXNA3, CDON	398	479	19339	1.8259460139948176	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0048667~cell morphogenesis involved in neuron differentiation	18	4.186046511627907	0.020824017391242067	RB1, CYFIP1, SEMA6A, BAIAP2, TRIOBP, CDC42, PPP3CA, ADAM17, SLC9A6, PALLD, TRIM46, APBB2, WDPCP, CNTN4, SOS1, NEO1, RAB8A, PLXNA3	398	478	19339	1.8297659847353924	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0000278~mitotic cell cycle	22	5.116279069767442	0.021114187529743422	RB1, STAT5B, SEH1L, EXOC7, BROX, CCNF, SETDB2, CDCA8, TUBE1, KIF11, CIT, RAB33B, PPP3CA, CDC23, INCENP, RFWD3, PPP2R2D, TUBGCP5, TACC3, RAD17, KIF20A, TRIP13	398	632	19339	1.69143979390624	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0030182~neuron differentiation	35	8.13953488372093	0.021907462084174607	RB1, CYFIP1, NCKAP1, BTG2, MYT1L, HDAC9, TRIOBP, CLN5, CDC42, PPP3CA, CASP3, ALKBH1, TRIM46, CPNE1, APBB2, SRGAP2, NEO1, RAB8A, PLXNA3, CDON, SEMA6A, STAT3, SCLT1, BAIAP2, GPRIN3, ATAT1, EHD1, ADAM17, SLC9A6, PALLD, WDPCP, CNTN4, SOS1, LRP12, GSDME	398	1155	19339	1.4724379473123193	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0016071~mRNA metabolic process	23	5.348837209302325	0.022368438211259833	ISY1, MED1, KHDRBS2, CPSF6, CELF2, DIS3L, RBM19, STAT3, GPATCH1, VIRMA, DNAJC17, COIL, RIDA, TFCP2, RPUSD2, CWF19L1, CSTF1, SMN2, NF1, MTREX, NUDT16, CDK13, TAF1	398	674	19339	1.6581311602523001	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0006753~nucleoside phosphate metabolic process	21	4.883720930232558	0.022888266354772598	NAXE, ELOVL2, GMPS, ADK, KCNAB2, SAMHD1, NADSYN1, AK9, BCL2L13, FUT8, DLG1, MCEE, TP53I3, GNPDA2, PPAT, NUDT19, PGM3, DLAT, MMUT, NT5C1B-RDH14, NUDT16	398	598	19339	1.7063536747281558	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0090330~regulation of platelet aggregation	4	0.9302325581395349	0.02313206371472329	SERPINE2, TMX1, VPS33B, PDPN	398	30	19339	6.478726968174204	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0006890~retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	5	1.1627906976744187	0.02325452854358752	COG7, BNIP1, ATP9B, ARCN1, SEC22C	398	53	19339	4.584004930311937	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0030155~regulation of cell adhesion	27	6.279069767441861	0.023735783962641064	SERPINE2, NKAP, BMI1, TRIOBP, CDC42, PPP3CA, SLK, CASP3, PDPN, RSU1, JAK1, PLXNA3, BRD2, STAT5B, SEMA6A, GLMN, VPS33B, ADAM10, NRG1, DLG1, TMX1, KIF26B, NF1, WDPCP, CD47, TLN1, PTPN2	398	836	19339	1.569308864898656	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0044282~small molecule catabolic process	15	3.488372093023256	0.023878812995151655	MTRR, HIBADH, GPT2, HADHB, BCL2L13, FUT8, RIDA, MCEE, AMACR, GNPDA2, ALDH2, PCCB, NUDT19, CRYL1, ACOX3	398	376	19339	1.9384488934031858	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0070672~response to interleukin-15	3	0.6976744186046512	0.024215517384005313	STAT5B, STAT3, JAK1	398	12	19339	12.147613065326633	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0035773~insulin secretion involved in cellular response to glucose stimulus	3	0.6976744186046512	0.024215517384005313	PTPRN2, RAF1, RAB11FIP2	398	12	19339	12.147613065326633	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0048193~Golgi vesicle transport	13	3.0232558139534884	0.024284518654617823	COG7, COG6, ARFGAP2, ARCN1, KLHL20, RAB33B, BNIP1, AP3S1, SEC24C, EPS15, ATP9B, RAB8A, SEC22C	398	305	19339	2.0710684570392948	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:1905818~regulation of chromosome separation	6	1.3953488372093024	0.02438520900686295	RB1, CDC23, INCENP, CDCA8, TRIP13, RAB33B	398	80	19339	3.6442839195979895	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0036465~synaptic vesicle recycling	6	1.3953488372093024	0.02438520900686295	ITSN2, SGIP1, CTBP1, FCHO2, AP3S1, REPS1	398	80	19339	3.6442839195979895	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0021543~pallium development	10	2.3255813953488373	0.024699746855998135	ATAT1, BCAN, BTG2, CASP3, NF1, TACC3, BMERB1, SRGAP2, PLXNA3, CDON	398	203	19339	2.3936183379953957	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0051983~regulation of chromosome segregation	8	1.8604651162790697	0.025644356992246223	RB1, CDC23, INCENP, PPP2R2D, TACC3, CDCA8, TRIP13, RAB33B	398	140	19339	2.776597272074659	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0120039~plasma membrane bounded cell projection morphogenesis	19	4.4186046511627906	0.02582170216802704	NCKAP1, CYFIP1, SEMA6A, MYO9B, BAIAP2, CDC42, PPP3CA, ADAM17, SLC9A6, PALLD, TRIM46, CPNE1, APBB2, CNTN4, SRGAP2, SOS1, NEO1, RAB8A, PLXNA3	398	530	19339	1.7419218735185362	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0002520~immune system development	9	2.0930232558139537	0.025935972568070703	RO60, STAT5B, ADAM17, MSH3, PDPN, LRRC17, HMGB2, SAMHD1, RAF1	398	172	19339	2.542523664835807	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0009306~protein secretion	8	1.8604651162790697	0.02652739990847125	TANGO6, PTPRN2, STXBP3, B3GLCT, RAF1, RAB11FIP2, NEO1, RAB8A	398	141	19339	2.756905092840087	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:1902042~negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	4	0.9302325581395349	0.027427113408645128	RNF34, PEA15, HMGB2, RAF1	398	32	19339	6.073806532663317	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0099637~neurotransmitter receptor transport	4	0.9302325581395349	0.027427113408645128	SNAP47, LRRC7, CLSTN1, RAB8A	398	32	19339	6.073806532663317	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0098876~vesicle-mediated transport to the plasma membrane	8	1.8604651162790697	0.027430953223142436	EHD1, SNAP47, LRRC7, CLSTN1, VPS26C, EPS15, ANKRD50, RAB8A	398	142	19339	2.7374902682426216	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0032456~endocytic recycling	6	1.3953488372093024	0.028040503987103754	EHD1, LRRC7, VPS26C, EPS15, ANKRD50, RAB8A	398	83	19339	3.5125628140703515	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:1903490~positive regulation of mitotic cytokinesis	3	0.6976744186046512	0.02823527333231753	EXOC7, INCENP, CDCA8	398	13	19339	11.213181291070738	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0007420~brain development	25	5.813953488372093	0.028497686661489226	BTG2, SERPINE2, STXBP3, B3GLCT, BMI1, CLN5, CDC42, CASP3, NNAT, BMERB1, SRGAP2, PLXNA3, CDON, MED1, NRG1, CPLANE1, MACO1, ARCN1, ATAT1, BCAN, NF1, TACC3, CNTN4, SOS1, TAF1	398	770	19339	1.577612086406056	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0031503~protein-containing complex localization	9	2.0930232558139537	0.029200788199845194	SNAP47, DLG1, SEH1L, LRRC7, CLSTN1, WDPCP, NMD3, EPS15, RAB8A	398	176	19339	2.4847390360895387	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0035592~establishment of protein localization to extracellular region	8	1.8604651162790697	0.029300330859802683	TANGO6, PTPRN2, STXBP3, B3GLCT, RAF1, RAB11FIP2, NEO1, RAB8A	398	144	19339	2.6994695700725853	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0048858~cell projection morphogenesis	19	4.4186046511627906	0.02948361922923707	NCKAP1, CYFIP1, SEMA6A, MYO9B, BAIAP2, CDC42, PPP3CA, ADAM17, SLC9A6, PALLD, TRIM46, CPNE1, APBB2, CNTN4, SRGAP2, SOS1, NEO1, RAB8A, PLXNA3	398	538	19339	1.7160196895256952	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0090068~positive regulation of cell cycle process	12	2.7906976744186047	0.029830032012820418	RB1, CDC42, MED1, ADAM17, FEN1, CDC23, EXOC7, INCENP, CDCA8, NUDT16, CIT, RAB33B	398	279	19339	2.089911925217485	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0022008~neurogenesis	41	9.534883720930234	0.030080385155547423	RB1, CYFIP1, NCKAP1, BTG2, MYT1L, SATB2, HDAC9, TRIOBP, CLN5, CDC42, PPP3CA, CASP3, ALKBH1, TRIM46, CPNE1, APBB2, BMERB1, SRGAP2, NEO1, RAB8A, PLXNA3, CDON, SEMA6A, STAT3, SCLT1, BAIAP2, CIT, GPRIN3, ATAT1, EHD1, BCAN, ADAM17, SLC9A6, PALLD, NF1, WDPCP, CNTN4, RAF1, SOS1, LRP12, GSDME	398	1434	19339	1.3892667661879832	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0033365~protein localization to organelle	26	6.046511627906977	0.030132246745089374	IPO13, RB1, ARL1, PPP3CA, EMC4, APPL2, RAB8A, KPNA1, MED1, BRD2, TRMT10B, COG7, STAT3, CPLANE1, ESCO2, STAM, GDAP1, RAB33B, TIMM10B, EHD1, DLG1, LRRC7, NUP50, NF1, RAD17, NUP54	398	815	19339	1.550124857415914	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0070085~glycosylation	11	2.558139534883721	0.03197909137447171	FUT8, COG7, COG6, ST8SIA1, MAN1A2, DOLPP1, POMT1, PGM3, STT3A, B3GLCT, CLN5	398	247	19339	2.163947266697862	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0050768~negative regulation of neurogenesis	8	1.8604651162790697	0.0322627251220632	RB1, PPP3CA, BTG2, SEMA6A, TRIM46, NF1, APPL2, PLXNA3	398	147	19339	2.6443783543568182	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0008360~regulation of cell shape	8	1.8604651162790697	0.0322627251220632	CYFIP1, DLG1, PDPN, ARHGEF18, WDPCP, BAIAP2, COCH, PLXNA3	398	147	19339	2.6443783543568182	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0009057~macromolecule catabolic process	32	7.441860465116279	0.03317562415617957	FEN1, RNF34, SERPINE2, CCNF, DIS3L, FBXO21, ANAPC10, CLN5, MTM1, RIDA, CDC23, MAN1A2, HECTD3, CASP3, PGM2, MTREX, PSMF1, NUDT16, RNF130, SNX5, CCDC115, KLHL28, ADAM10, STAM, FBXO11, KLHL20, TOM1L1, UBE2W, KLHL5, NF1, ASB1, TAF1	398	1068	19339	1.4558937007133044	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0051640~organelle localization	20	4.651162790697675	0.033253393915155346	RB1, SEH1L, STXBP3, EXOC7, CTBP1, VPS33B, CDCA8, NMD3, ARFGAP2, ARCN1, MTM1, CDC42, DLG1, CDC23, INCENP, TRIM46, TACC3, KIF1B, AP3S1, RAB8A	398	582	19339	1.6697749917974753	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0006796~phosphate-containing compound metabolic process	43	10.0	0.033611162334573993	NAXE, CTBP1, SLC20A1, GMPS, ADK, GDE1, SAMHD1, NADSYN1, LCLAT1, AK9, MTM1, PPP3CA, MAPK9, BCL2L13, MCEE, FUT8, SLK, PPP3CC, INPP5F, PPAT, NUDT19, PGM3, DLAT, NUDT16, MMUT, JAK1, CDK17, PLA2G12A, PTPRN2, ELOVL2, STAT3, ADAM10, KCNAB2, DLG1, TP53I3, GNPDA2, DOLPP1, CRYL1, NT5C1B-RDH14, RAF1, PTPN2, TAF1, CDS2	398	1536	19339	1.3602795880443885	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:1901605~alpha-amino acid metabolic process	10	2.3255813953488373	0.03393669497962748	RIDA, MTRR, HIBADH, GPT2, PPAT, DGLUCY, GMPS, MRI1, MMUT, SEPHS1	398	215	19339	2.2600210354096064	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0030031~cell projection assembly	17	3.953488372093023	0.034015654627767775	OFD1, NCKAP1, CYFIP1, SCLT1, B3GLCT, CPLANE1, PTPDC1, DNALI1, MTSS1, ATAT1, CDC42, EHD1, RO60, POC1B, WDPCP, SRGAP2, RAB8A	398	470	19339	1.7575269966855553	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0097120~receptor localization to synapse	5	1.1627906976744187	0.03467522741658005	SNAP47, DLG1, LRRC7, CLSTN1, RAB8A	398	60	19339	4.049204355108878	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0072329~monocarboxylic acid catabolic process	7	1.627906976744186	0.034918922050171074	HADHB, MCEE, AMACR, PCCB, NUDT19, CRYL1, ACOX3	398	118	19339	2.882484456179201	1.0	1.0	0.9981251464729318
GOTERM_BP_FAT	GO:0006793~phosphorus metabolic process	43	10.0	0.035665387708955484	NAXE, CTBP1, SLC20A1, GMPS, ADK, GDE1, SAMHD1, NADSYN1, LCLAT1, AK9, MTM1, PPP3CA, MAPK9, BCL2L13, MCEE, FUT8, SLK, PPP3CC, INPP5F, PPAT, NUDT19, PGM3, DLAT, NUDT16, MMUT, JAK1, CDK17, PLA2G12A, PTPRN2, ELOVL2, STAT3, ADAM10, KCNAB2, DLG1, TP53I3, GNPDA2, DOLPP1, CRYL1, NT5C1B-RDH14, RAF1, PTPN2, TAF1, CDS2	398	1539	19339	1.3576279709136978	1.0	1.0	0.9981251464729318
